Date Time,Turbidity Daily Mean (NTU),Quality Code
10/3/2016 0:00,58.85,1: Good data
10/4/2016 0:00,55.63,1: Good data
10/5/2016 0:00,56.6,1: Good data
10/6/2016 0:00,54.84,1: Good data
10/7/2016 0:00, ,170: Unreliable Data
10/8/2016 0:00,47.27,1: Good data
10/9/2016 0:00,44.27,1: Good data
10/10/2016 0:00, ,170: Unreliable Data
10/11/2016 0:00,44.61,1: Good data
10/12/2016 0:00, ,170: Unreliable Data
10/13/2016 0:00,46.6,1: Good data
10/14/2016 0:00,44.5,1: Good data
10/15/2016 0:00,43.33,1: Good data
10/16/2016 0:00,45.51,1: Good data
10/17/2016 0:00,45.34,1: Good data
10/18/2016 0:00,46.52,1: Good data
10/19/2016 0:00,45.16,1: Good data
10/20/2016 0:00,27.21,1: Good data
10/21/2016 0:00,21.35,1: Good data
10/22/2016 0:00,33.75,1: Good data
10/23/2016 0:00, ,170: Unreliable Data
10/24/2016 0:00,54.38,1: Good data
10/25/2016 0:00,57.12,1: Good data
10/26/2016 0:00,58.53,1: Good data
10/27/2016 0:00,64.88,1: Good data
10/28/2016 0:00,61.04,1: Good data
10/29/2016 0:00,50.93,1: Good data
10/30/2016 0:00,56.52,1: Good data
10/31/2016 0:00,55.81,1: Good data
11/1/2016 0:00, ,170: Unreliable Data
11/2/2016 0:00,54.21,1: Good data
11/3/2016 0:00,54.17,1: Good data
11/4/2016 0:00,49.55,1: Good data
11/5/2016 0:00,46.02,1: Good data
11/6/2016 0:00,42.48,1: Good data
11/7/2016 0:00,40.85,1: Good data
11/8/2016 0:00,40.16,1: Good data
11/9/2016 0:00,42.12,1: Good data
11/10/2016 0:00,39.95,1: Good data
11/11/2016 0:00, ,170: Unreliable Data
11/12/2016 0:00,44.97,1: Good data
11/13/2016 0:00, ,170: Unreliable Data
11/14/2016 0:00,40.83,1: Good data
11/15/2016 0:00, ,170: Unreliable Data
11/16/2016 0:00,52.22,1: Good data
11/17/2016 0:00,41.37,1: Good data
11/18/2016 0:00,43.07,1: Good data
11/19/2016 0:00,46.21,1: Good data
11/20/2016 0:00,45.79,1: Good data
11/21/2016 0:00, ,170: Unreliable Data
11/22/2016 0:00, ,255: No data exists
11/23/2016 0:00,24.39,1: Good data
11/24/2016 0:00, ,170: Unreliable Data
11/25/2016 0:00,19.07,1: Good data
11/26/2016 0:00, ,170: Unreliable Data
11/27/2016 0:00, ,170: Unreliable Data
11/28/2016 0:00,21.93,1: Good data
11/29/2016 0:00, ,170: Unreliable Data
11/30/2016 0:00, ,170: Unreliable Data
12/1/2016 0:00,15.32,1: Good data
12/2/2016 0:00,16.31,1: Good data
12/3/2016 0:00,16.71,1: Good data
12/4/2016 0:00,21.62,1: Good data
12/5/2016 0:00,15.08,1: Good data
12/6/2016 0:00,16.13,1: Good data
12/7/2016 0:00,13.42,1: Good data
12/8/2016 0:00,16.96,1: Good data
12/9/2016 0:00,21.86,1: Good data
12/10/2016 0:00,22.83,1: Good data
12/11/2016 0:00,26.12,1: Good data
12/12/2016 0:00,31.47,1: Good data
12/13/2016 0:00,41.05,1: Good data
12/14/2016 0:00,73.44,1: Good data
12/15/2016 0:00,72.66,1: Good data
12/16/2016 0:00,66.43,1: Good data
12/17/2016 0:00, ,170: Unreliable Data
12/18/2016 0:00, ,170: Unreliable Data
12/19/2016 0:00,154.49,1: Good data
12/20/2016 0:00, ,170: Unreliable Data
12/21/2016 0:00,64.26,1: Good data
12/22/2016 0:00,44.87,1: Good data
12/23/2016 0:00,36.5,1: Good data
12/24/2016 0:00,33.25,1: Good data
12/25/2016 0:00,33.9,1: Good data
12/26/2016 0:00,37.03,1: Good data
12/27/2016 0:00,40.69,1: Good data
12/28/2016 0:00,42.34,1: Good data
12/29/2016 0:00,43.32,1: Good data
12/30/2016 0:00,40.73,1: Good data
12/31/2016 0:00,36.32,1: Good data
1/1/2017 0:00,40.72,1: Good data
1/2/2017 0:00,39.36,1: Good data
1/3/2017 0:00,37.18,1: Good data
1/4/2017 0:00,56.97,1: Good data
1/5/2017 0:00, ,255: No data exists
1/6/2017 0:00,81.6,1: Good data
1/7/2017 0:00,87.33,1: Good data
1/8/2017 0:00, ,170: Unreliable Data
1/9/2017 0:00,263.75,1: Good data
1/10/2017 0:00,204.18,1: Good data
1/11/2017 0:00,95.57,1: Good data
1/12/2017 0:00,79.81,1: Good data
1/13/2017 0:00,69.01,1: Good data
1/14/2017 0:00,53.29,1: Good data
1/15/2017 0:00,49.6,1: Good data
1/16/2017 0:00,49,1: Good data
1/17/2017 0:00,48.22,1: Good data
1/18/2017 0:00,51.65,1: Good data
1/19/2017 0:00,65.19,1: Good data
1/20/2017 0:00,61.72,1: Good data
1/21/2017 0:00,53.55,1: Good data
1/22/2017 0:00,57.62,1: Good data
1/23/2017 0:00,59.77,1: Good data
1/24/2017 0:00,62.4,1: Good data
1/25/2017 0:00,66.83,1: Good data
1/26/2017 0:00,80.72,1: Good data
1/27/2017 0:00,77.41,1: Good data
1/28/2017 0:00,57.36,1: Good data
1/29/2017 0:00,48,1: Good data
1/30/2017 0:00,42.5,1: Good data
1/31/2017 0:00,39.14,1: Good data
2/1/2017 0:00,40.52,1: Good data
2/2/2017 0:00, ,170: Unreliable Data
2/3/2017 0:00,41.69,1: Good data
2/4/2017 0:00,42.74,1: Good data
2/5/2017 0:00,40.8,1: Good data
2/6/2017 0:00,41.56,1: Good data
2/7/2017 0:00,48.59,1: Good data
2/8/2017 0:00,49.05,1: Good data
2/9/2017 0:00,60.94,1: Good data
2/10/2017 0:00,80.79,1: Good data
2/11/2017 0:00,119.2,1: Good data
2/12/2017 0:00,123.53,1: Good data
2/13/2017 0:00,85.16,1: Good data
2/14/2017 0:00,80.07,1: Good data
2/15/2017 0:00,58.94,1: Good data
2/16/2017 0:00,52.19,1: Good data
2/17/2017 0:00,46.64,1: Good data
2/18/2017 0:00,46.11,1: Good data
2/19/2017 0:00,43.63,1: Good data
2/20/2017 0:00,42.67,1: Good data
2/21/2017 0:00,44.58,1: Good data
2/22/2017 0:00,58.46,1: Good data
2/23/2017 0:00,50.13,1: Good data
2/24/2017 0:00,41.68,1: Good data
2/25/2017 0:00,37.41,1: Good data
2/26/2017 0:00,40.03,1: Good data
2/27/2017 0:00,37.78,1: Good data
2/28/2017 0:00,35.66,1: Good data
3/1/2017 0:00,42.25,1: Good data
3/2/2017 0:00,59.16,1: Good data
3/3/2017 0:00,57.75,1: Good data
3/4/2017 0:00,62.34,1: Good data
3/5/2017 0:00,68.35,1: Good data
3/6/2017 0:00,58.17,1: Good data
3/7/2017 0:00,47.2,1: Good data
3/8/2017 0:00,44.07,1: Good data
3/9/2017 0:00,43.54,1: Good data
3/10/2017 0:00,40.77,1: Good data
3/11/2017 0:00,38.38,1: Good data
3/12/2017 0:00,35.39,1: Good data
3/13/2017 0:00,31.4,1: Good data
3/14/2017 0:00,27.92,1: Good data
3/15/2017 0:00,27.48,1: Good data
3/16/2017 0:00,26.4,1: Good data
3/17/2017 0:00,24.79,1: Good data
3/18/2017 0:00,27.78,1: Good data
3/19/2017 0:00, ,170: Unreliable Data
3/20/2017 0:00, ,255: No data exists
3/21/2017 0:00,29.64,1: Good data
3/22/2017 0:00,27.62,1: Good data
3/23/2017 0:00,29.9,1: Good data
3/24/2017 0:00,24.04,1: Good data
3/25/2017 0:00,24.66,1: Good data
3/26/2017 0:00,28.37,1: Good data
3/27/2017 0:00,25.65,1: Good data
3/28/2017 0:00,34.68,1: Good data
3/29/2017 0:00,31.19,1: Good data
3/30/2017 0:00,38.97,1: Good data
3/31/2017 0:00,61.84,1: Good data
4/1/2017 0:00,52.65,1: Good data
4/2/2017 0:00,39.11,1: Good data
4/3/2017 0:00,40.63,1: Good data
4/4/2017 0:00, ,170: Unreliable Data
4/5/2017 0:00, ,170: Unreliable Data
4/6/2017 0:00, ,170: Unreliable Data
4/7/2017 0:00,47.02,1: Good data
4/8/2017 0:00,58.89,1: Good data
4/9/2017 0:00,59,1: Good data
4/10/2017 0:00, ,170: Unreliable Data
4/11/2017 0:00, ,170: Unreliable Data
4/12/2017 0:00,46.68,1: Good data
4/13/2017 0:00, ,170: Unreliable Data
4/14/2017 0:00,29.45,1: Good data
4/15/2017 0:00,26.23,1: Good data
4/16/2017 0:00,25.94,1: Good data
4/17/2017 0:00,29.46,1: Good data
4/18/2017 0:00,27.79,1: Good data
4/19/2017 0:00,29.12,1: Good data
4/20/2017 0:00,27.13,1: Good data
4/21/2017 0:00,27.87,1: Good data
4/22/2017 0:00,28.41,1: Good data
4/23/2017 0:00,29.58,1: Good data
4/24/2017 0:00,31.97,1: Good data
4/25/2017 0:00,31.13,1: Good data
4/26/2017 0:00,33.01,1: Good data
4/27/2017 0:00,30.73,1: Good data
4/28/2017 0:00,42.55,1: Good data
4/29/2017 0:00,39.07,1: Good data
4/30/2017 0:00, ,170: Unreliable Data
5/1/2017 0:00, ,170: Unreliable Data
5/2/2017 0:00, ,170: Unreliable Data
5/3/2017 0:00, ,170: Unreliable Data
5/4/2017 0:00, ,170: Unreliable Data
5/5/2017 0:00, ,170: Unreliable Data
5/6/2017 0:00, ,170: Unreliable Data
5/7/2017 0:00, ,170: Unreliable Data
5/8/2017 0:00, ,170: Unreliable Data
5/9/2017 0:00, ,170: Unreliable Data
5/10/2017 0:00, ,170: Unreliable Data
5/11/2017 0:00, ,255: No data exists
5/12/2017 0:00,58.24,1: Good data
5/13/2017 0:00, ,170: Unreliable Data
5/14/2017 0:00,53.84,1: Good data
5/15/2017 0:00,50.45,1: Good data
5/16/2017 0:00,55.34,1: Good data
5/17/2017 0:00,51.37,1: Good data
5/18/2017 0:00,55.46,1: Good data
5/19/2017 0:00,55.49,1: Good data
5/20/2017 0:00, ,170: Unreliable Data
5/21/2017 0:00,53.9,1: Good data
5/22/2017 0:00,49.74,1: Good data
5/23/2017 0:00,46.91,1: Good data
5/24/2017 0:00,50.88,1: Good data
5/25/2017 0:00,63.22,1: Good data
5/26/2017 0:00,76.27,1: Good data
5/27/2017 0:00,89.42,1: Good data
5/28/2017 0:00,90.46,1: Good data
5/29/2017 0:00, ,170: Unreliable Data
5/30/2017 0:00,70.37,1: Good data
5/31/2017 0:00,69.43,1: Good data
6/1/2017 0:00,70.47,1: Good data
6/2/2017 0:00,81.64,1: Good data
6/3/2017 0:00,76.92,1: Good data
6/4/2017 0:00,73.72,1: Good data
6/5/2017 0:00,66.97,1: Good data
6/6/2017 0:00, ,255: No data exists
6/7/2017 0:00, ,170: Unreliable Data
6/8/2017 0:00, ,170: Unreliable Data
6/9/2017 0:00, ,170: Unreliable Data
6/10/2017 0:00, ,170: Unreliable Data
6/11/2017 0:00, ,170: Unreliable Data
6/12/2017 0:00,53.61,1: Good data
6/13/2017 0:00, ,170: Unreliable Data
6/14/2017 0:00, ,170: Unreliable Data
6/15/2017 0:00, ,170: Unreliable Data
6/16/2017 0:00,50.96,1: Good data
6/17/2017 0:00, ,170: Unreliable Data
6/18/2017 0:00, ,170: Unreliable Data
6/19/2017 0:00, ,170: Unreliable Data
6/20/2017 0:00,42.82,1: Good data
6/21/2017 0:00, ,170: Unreliable Data
6/22/2017 0:00, ,170: Unreliable Data
6/23/2017 0:00, ,170: Unreliable Data
6/24/2017 0:00, ,170: Unreliable Data
6/25/2017 0:00, ,170: Unreliable Data
6/26/2017 0:00, ,170: Unreliable Data
6/27/2017 0:00,72.77,1: Good data
6/28/2017 0:00, ,170: Unreliable Data
6/29/2017 0:00, ,170: Unreliable Data
6/30/2017 0:00, ,170: Unreliable Data
7/1/2017 0:00, ,170: Unreliable Data
7/2/2017 0:00, ,170: Unreliable Data
7/3/2017 0:00, ,170: Unreliable Data
7/4/2017 0:00, ,170: Unreliable Data
7/5/2017 0:00, ,170: Unreliable Data
7/6/2017 0:00, ,170: Unreliable Data
7/7/2017 0:00, ,170: Unreliable Data
7/8/2017 0:00, ,170: Unreliable Data
7/9/2017 0:00, ,170: Unreliable Data
7/10/2017 0:00, ,255: No data exists
7/11/2017 0:00,70.88,1: Good data
7/12/2017 0:00, ,170: Unreliable Data
7/13/2017 0:00,68.97,1: Good data
7/14/2017 0:00,67.57,1: Good data
7/15/2017 0:00, ,170: Unreliable Data
7/16/2017 0:00,75.48,1: Good data
7/17/2017 0:00,64.46,1: Good data
7/18/2017 0:00,76.69,1: Good data
7/19/2017 0:00, ,170: Unreliable Data
7/20/2017 0:00, ,170: Unreliable Data
7/21/2017 0:00, ,170: Unreliable Data
7/22/2017 0:00,81.69,1: Good data
7/23/2017 0:00,76.13,1: Good data
7/24/2017 0:00, ,170: Unreliable Data
7/25/2017 0:00, ,170: Unreliable Data
7/26/2017 0:00, ,170: Unreliable Data
7/27/2017 0:00,70.33,1: Good data
7/28/2017 0:00, ,170: Unreliable Data
7/29/2017 0:00,62.78,1: Good data
7/30/2017 0:00,66.72,1: Good data
7/31/2017 0:00,70.24,1: Good data
8/1/2017 0:00,72.12,1: Good data
8/2/2017 0:00,69.13,1: Good data
8/3/2017 0:00,68.48,1: Good data
8/4/2017 0:00,65.78,1: Good data
8/5/2017 0:00,70.02,1: Good data
8/6/2017 0:00,70.75,1: Good data
8/7/2017 0:00,64.41,1: Good data
8/8/2017 0:00,61.8,1: Good data
8/9/2017 0:00, ,255: No data exists
8/10/2017 0:00, ,170: Unreliable Data
8/11/2017 0:00,60.09,1: Good data
8/12/2017 0:00, ,170: Unreliable Data
8/13/2017 0:00, ,170: Unreliable Data
8/14/2017 0:00, ,170: Unreliable Data
8/15/2017 0:00, ,170: Unreliable Data
8/16/2017 0:00, ,170: Unreliable Data
8/17/2017 0:00,56.25,1: Good data
8/18/2017 0:00, ,170: Unreliable Data
8/19/2017 0:00, ,170: Unreliable Data
8/20/2017 0:00,72.7,1: Good data
8/21/2017 0:00,73.85,1: Good data
8/22/2017 0:00, ,170: Unreliable Data
8/23/2017 0:00,70.28,1: Good data
8/24/2017 0:00, ,170: Unreliable Data
8/25/2017 0:00, ,170: Unreliable Data
8/26/2017 0:00,57.8,1: Good data
8/27/2017 0:00, ,170: Unreliable Data
8/28/2017 0:00, ,170: Unreliable Data
8/29/2017 0:00, ,170: Unreliable Data
8/30/2017 0:00,56.48,1: Good data
8/31/2017 0:00, ,170: Unreliable Data
9/1/2017 0:00, ,170: Unreliable Data
9/2/2017 0:00, ,170: Unreliable Data
9/3/2017 0:00, ,170: Unreliable Data
9/4/2017 0:00,48.66,1: Good data
9/5/2017 0:00,47.74,1: Good data
9/6/2017 0:00, ,170: Unreliable Data
9/7/2017 0:00, ,170: Unreliable Data
9/8/2017 0:00, ,170: Unreliable Data
9/9/2017 0:00, ,170: Unreliable Data
9/10/2017 0:00, ,170: Unreliable Data
9/11/2017 0:00, ,170: Unreliable Data
9/12/2017 0:00, ,170: Unreliable Data
9/13/2017 0:00, ,170: Unreliable Data
9/14/2017 0:00, ,170: Unreliable Data
9/15/2017 0:00,37.04,1: Good data
9/16/2017 0:00, ,170: Unreliable Data
9/17/2017 0:00, ,170: Unreliable Data
9/18/2017 0:00, ,170: Unreliable Data
9/19/2017 0:00, ,255: No data exists
9/20/2017 0:00,42.99,1: Good data
9/21/2017 0:00,42.5,1: Good data
9/22/2017 0:00,44.32,1: Good data
9/23/2017 0:00,53.39,1: Good data
9/24/2017 0:00,53.03,1: Good data
9/25/2017 0:00,45.74,1: Good data
9/26/2017 0:00,44.24,1: Good data
9/27/2017 0:00,43.18,1: Good data
9/28/2017 0:00,45.57,1: Good data
9/29/2017 0:00,57.09,1: Good data
9/30/2017 0:00,63.57,1: Good data
10/1/2017 0:00,73.43,1: Good data
10/2/2017 0:00,81.47,1: Good data
10/3/2017 0:00,84.53,1: Good data
10/4/2017 0:00,79.37,1: Good data
10/5/2017 0:00,77.18,1: Good data
10/6/2017 0:00,69.98,1: Good data
10/7/2017 0:00,64.38,1: Good data
10/8/2017 0:00,59.9,1: Good data
10/9/2017 0:00,53.22,1: Good data
10/10/2017 0:00,44.19,1: Good data
10/11/2017 0:00,39.23,1: Good data
10/12/2017 0:00,37.71,1: Good data
10/13/2017 0:00,32.1,1: Good data
10/14/2017 0:00, ,170: Unreliable Data
10/15/2017 0:00,27.65,1: Good data
10/16/2017 0:00, ,170: Unreliable Data
10/17/2017 0:00,34.32,1: Good data
10/18/2017 0:00,32.51,1: Good data
10/19/2017 0:00,35.47,1: Good data
10/20/2017 0:00,33.46,1: Good data
10/21/2017 0:00,30.81,1: Good data
10/22/2017 0:00, ,170: Unreliable Data
10/23/2017 0:00,40.59,1: Good data
10/24/2017 0:00, ,170: Unreliable Data
10/25/2017 0:00,40.11,1: Good data
10/26/2017 0:00,38.66,1: Good data
10/27/2017 0:00,39.13,1: Good data
10/28/2017 0:00,43.26,1: Good data
10/29/2017 0:00,46.74,1: Good data
10/30/2017 0:00,54.9,1: Good data
10/31/2017 0:00,50.64,1: Good data
11/1/2017 0:00,46.26,1: Good data
11/2/2017 0:00,49.54,1: Good data
11/3/2017 0:00,49.9,1: Good data
11/4/2017 0:00,54.79,1: Good data
11/5/2017 0:00,48.79,1: Good data
11/6/2017 0:00,45.43,1: Good data
11/7/2017 0:00, ,170: Unreliable Data
11/8/2017 0:00, ,170: Unreliable Data
11/9/2017 0:00,47.74,1: Good data
11/10/2017 0:00,41.48,1: Good data
11/11/2017 0:00, ,170: Unreliable Data
11/12/2017 0:00, ,170: Unreliable Data
11/13/2017 0:00,39.47,1: Good data
11/14/2017 0:00,38.53,1: Good data
11/15/2017 0:00,35.51,1: Good data
11/16/2017 0:00, ,255: No data exists
11/17/2017 0:00, ,170: Unreliable Data
11/18/2017 0:00,27.7,1: Good data
11/19/2017 0:00,26.87,1: Good data
11/20/2017 0:00, ,170: Unreliable Data
11/21/2017 0:00, ,170: Unreliable Data
11/22/2017 0:00, ,170: Unreliable Data
11/23/2017 0:00, ,170: Unreliable Data
11/24/2017 0:00,28.39,1: Good data
11/25/2017 0:00, ,170: Unreliable Data
11/26/2017 0:00, ,170: Unreliable Data
11/27/2017 0:00, ,170: Unreliable Data
11/28/2017 0:00,22.68,1: Good data
11/29/2017 0:00, ,170: Unreliable Data
11/30/2017 0:00, ,170: Unreliable Data
12/1/2017 0:00, ,151: Data Missing
12/2/2017 0:00, ,170: Unreliable Data
12/3/2017 0:00, ,170: Unreliable Data
12/4/2017 0:00,25.01,1: Good data
12/5/2017 0:00,19.31,1: Good data
12/6/2017 0:00,20.54,1: Good data
12/7/2017 0:00,14.52,1: Good data
12/8/2017 0:00, ,170: Unreliable Data
12/9/2017 0:00,10.37,1: Good data
12/10/2017 0:00,13.56,1: Good data
12/11/2017 0:00, ,170: Unreliable Data
12/12/2017 0:00, ,170: Unreliable Data
12/13/2017 0:00, ,170: Unreliable Data
12/14/2017 0:00, ,170: Unreliable Data
12/15/2017 0:00, ,170: Unreliable Data
12/16/2017 0:00, ,170: Unreliable Data
12/17/2017 0:00, ,170: Unreliable Data
12/18/2017 0:00, ,170: Unreliable Data
12/19/2017 0:00, ,170: Unreliable Data
12/20/2017 0:00, ,170: Unreliable Data
12/21/2017 0:00, ,170: Unreliable Data
12/22/2017 0:00, ,255: No data exists
12/23/2017 0:00,13.81,1: Good data
12/24/2017 0:00, ,170: Unreliable Data
12/25/2017 0:00, ,170: Unreliable Data
12/26/2017 0:00,16.36,1: Good data
12/27/2017 0:00,22.25,1: Good data
12/28/2017 0:00,23.2,1: Good data
12/29/2017 0:00, ,170: Unreliable Data
12/30/2017 0:00, ,170: Unreliable Data
12/31/2017 0:00, ,170: Unreliable Data
1/1/2018 0:00, ,170: Unreliable Data
1/2/2018 0:00, ,170: Unreliable Data
1/3/2018 0:00, ,170: Unreliable Data
1/4/2018 0:00, ,170: Unreliable Data
1/5/2018 0:00, ,170: Unreliable Data
1/6/2018 0:00, ,170: Unreliable Data
1/7/2018 0:00, ,170: Unreliable Data
1/8/2018 0:00, ,170: Unreliable Data
1/9/2018 0:00, ,170: Unreliable Data
1/10/2018 0:00,42.03,1: Good data
1/11/2018 0:00,50.91,1: Good data
1/12/2018 0:00,56.03,1: Good data
1/13/2018 0:00,50.15,1: Good data
1/14/2018 0:00,44.14,1: Good data
1/15/2018 0:00, ,170: Unreliable Data
1/16/2018 0:00, ,170: Unreliable Data
1/17/2018 0:00, ,170: Unreliable Data
1/18/2018 0:00,44.73,1: Good data
1/19/2018 0:00,48.21,1: Good data
1/20/2018 0:00, ,170: Unreliable Data
1/21/2018 0:00,41.46,1: Good data
1/22/2018 0:00,45.97,1: Good data
1/23/2018 0:00, ,170: Unreliable Data
1/24/2018 0:00, ,170: Unreliable Data
1/25/2018 0:00, ,170: Unreliable Data
1/26/2018 0:00,44.62,1: Good data
1/27/2018 0:00, ,170: Unreliable Data
1/28/2018 0:00, ,170: Unreliable Data
1/29/2018 0:00,42.47,1: Good data
1/30/2018 0:00, ,255: No data exists
1/31/2018 0:00,49.12,1: Good data
2/1/2018 0:00,50.32,1: Good data
2/2/2018 0:00, ,170: Unreliable Data
2/3/2018 0:00, ,170: Unreliable Data
2/4/2018 0:00, ,170: Unreliable Data
2/5/2018 0:00, ,170: Unreliable Data
2/6/2018 0:00, ,170: Unreliable Data
2/7/2018 0:00,45.85,1: Good data
2/8/2018 0:00,43.59,1: Good data
2/9/2018 0:00, ,170: Unreliable Data
2/10/2018 0:00,48.44,1: Good data
2/11/2018 0:00, ,170: Unreliable Data
2/12/2018 0:00,42.02,1: Good data
2/13/2018 0:00,36.09,1: Good data
2/14/2018 0:00, ,170: Unreliable Data
2/15/2018 0:00, ,170: Unreliable Data
2/16/2018 0:00, ,170: Unreliable Data
2/17/2018 0:00,35.44,1: Good data
2/18/2018 0:00,35.56,1: Good data
2/19/2018 0:00, ,170: Unreliable Data
2/20/2018 0:00, ,170: Unreliable Data
2/21/2018 0:00,34.95,1: Good data
2/22/2018 0:00, ,170: Unreliable Data
2/23/2018 0:00,26.06,1: Good data
2/24/2018 0:00, ,170: Unreliable Data
2/25/2018 0:00, ,170: Unreliable Data
2/26/2018 0:00, ,170: Unreliable Data
2/27/2018 0:00,30.31,1: Good data
2/28/2018 0:00, ,170: Unreliable Data
3/1/2018 0:00,38.15,1: Good data
3/2/2018 0:00, ,170: Unreliable Data
3/3/2018 0:00,50.94,1: Good data
3/4/2018 0:00, ,170: Unreliable Data
3/5/2018 0:00, ,170: Unreliable Data
3/6/2018 0:00, ,170: Unreliable Data
3/7/2018 0:00, ,170: Unreliable Data
3/8/2018 0:00, ,170: Unreliable Data
3/9/2018 0:00, ,170: Unreliable Data
3/10/2018 0:00, ,170: Unreliable Data
3/11/2018 0:00, ,170: Unreliable Data
3/12/2018 0:00,31.37,1: Good data
3/13/2018 0:00, ,170: Unreliable Data
3/14/2018 0:00, ,170: Unreliable Data
3/15/2018 0:00, ,170: Unreliable Data
3/16/2018 0:00, ,255: No data exists
3/17/2018 0:00,36.08,1: Good data
3/18/2018 0:00, ,170: Unreliable Data
3/19/2018 0:00, ,170: Unreliable Data
3/20/2018 0:00,35.82,1: Good data
3/21/2018 0:00, ,170: Unreliable Data
3/22/2018 0:00,29.91,1: Good data
3/23/2018 0:00,47.48,1: Good data
3/24/2018 0:00,58.02,1: Good data
3/25/2018 0:00,69.97,1: Good data
3/26/2018 0:00,59.5,1: Good data
3/27/2018 0:00,50.79,1: Good data
3/28/2018 0:00,48.27,1: Good data
3/29/2018 0:00, ,170: Unreliable Data
3/30/2018 0:00,38.58,1: Good data
3/31/2018 0:00, ,170: Unreliable Data
4/1/2018 0:00,33.9,1: Good data
4/2/2018 0:00, ,170: Unreliable Data
4/3/2018 0:00, ,170: Unreliable Data
4/4/2018 0:00, ,170: Unreliable Data
4/5/2018 0:00, ,170: Unreliable Data
4/6/2018 0:00, ,170: Unreliable Data
4/7/2018 0:00, ,170: Unreliable Data
4/8/2018 0:00, ,170: Unreliable Data
4/9/2018 0:00, ,170: Unreliable Data
4/10/2018 0:00, ,170: Unreliable Data
4/11/2018 0:00,108.22,1: Good data
4/12/2018 0:00,55.78,1: Good data
4/13/2018 0:00,38.13,1: Good data
4/14/2018 0:00,33.03,1: Good data
4/15/2018 0:00,34.25,1: Good data
4/16/2018 0:00,34.09,1: Good data
4/17/2018 0:00,33.02,1: Good data
4/18/2018 0:00,31.42,1: Good data
4/19/2018 0:00, ,170: Unreliable Data
4/20/2018 0:00, ,170: Unreliable Data
4/21/2018 0:00,29.01,1: Good data
4/22/2018 0:00,24.99,1: Good data
4/23/2018 0:00, ,170: Unreliable Data
4/24/2018 0:00,21.85,1: Good data
4/25/2018 0:00, ,255: No data exists
4/26/2018 0:00,27.78,1: Good data
4/27/2018 0:00,30.62,1: Good data
4/28/2018 0:00,30.33,1: Good data
4/29/2018 0:00, ,170: Unreliable Data
4/30/2018 0:00, ,170: Unreliable Data
5/1/2018 0:00, ,170: Unreliable Data
5/2/2018 0:00,29.68,1: Good data
5/3/2018 0:00,31.61,1: Good data
5/4/2018 0:00,29.31,1: Good data
5/5/2018 0:00, ,170: Unreliable Data
5/6/2018 0:00, ,170: Unreliable Data
5/7/2018 0:00,27.49,1: Good data
5/8/2018 0:00,27.57,1: Good data
5/9/2018 0:00,29.75,1: Good data
5/10/2018 0:00, ,170: Unreliable Data
5/11/2018 0:00, ,170: Unreliable Data
5/12/2018 0:00, ,170: Unreliable Data
5/13/2018 0:00,37,1: Good data
5/14/2018 0:00,38.22,1: Good data
5/15/2018 0:00,40.4,1: Good data
5/16/2018 0:00, ,170: Unreliable Data
5/17/2018 0:00,41.62,1: Good data
5/18/2018 0:00,42.16,1: Good data
5/19/2018 0:00, ,170: Unreliable Data
5/20/2018 0:00,42.52,1: Good data
5/21/2018 0:00,39.38,1: Good data
5/22/2018 0:00, ,170: Unreliable Data
5/23/2018 0:00,41.96,1: Good data
5/24/2018 0:00, ,170: Unreliable Data
5/25/2018 0:00,40.02,1: Good data
5/26/2018 0:00,38.03,1: Good data
5/27/2018 0:00,36.28,1: Good data
5/28/2018 0:00,36.34,1: Good data
5/29/2018 0:00, ,170: Unreliable Data
5/30/2018 0:00, ,170: Unreliable Data
5/31/2018 0:00, ,170: Unreliable Data
6/1/2018 0:00,42.33,1: Good data
6/2/2018 0:00,37.73,1: Good data
6/3/2018 0:00,37.25,1: Good data
6/4/2018 0:00, ,170: Unreliable Data
6/5/2018 0:00, ,170: Unreliable Data
6/6/2018 0:00, ,255: No data exists
6/7/2018 0:00,43.09,1: Good data
6/8/2018 0:00,41.75,1: Good data
6/9/2018 0:00,47.14,1: Good data
6/10/2018 0:00, ,170: Unreliable Data
6/11/2018 0:00, ,172: Stage below the crest of weir.
6/12/2018 0:00,54.43,1: Good data
6/13/2018 0:00,62.11,1: Good data
6/14/2018 0:00, ,170: Unreliable Data
6/15/2018 0:00,67.15,1: Good data
6/16/2018 0:00,63.31,1: Good data
6/17/2018 0:00,63.14,1: Good data
6/18/2018 0:00,56.65,1: Good data
6/19/2018 0:00, ,170: Unreliable Data
6/20/2018 0:00,58.29,1: Good data
6/21/2018 0:00,54.64,1: Good data
6/22/2018 0:00, ,170: Unreliable Data
6/23/2018 0:00,52.16,1: Good data
6/24/2018 0:00, ,170: Unreliable Data
6/25/2018 0:00,59.43,1: Good data
6/26/2018 0:00,53.49,1: Good data
6/27/2018 0:00,56.47,1: Good data
6/28/2018 0:00,55,1: Good data
6/29/2018 0:00, ,170: Unreliable Data
6/30/2018 0:00, ,170: Unreliable Data
7/1/2018 0:00,44.58,1: Good data
7/2/2018 0:00,42.61,1: Good data
7/3/2018 0:00, ,170: Unreliable Data
7/4/2018 0:00, ,170: Unreliable Data
7/5/2018 0:00,39.07,1: Good data
7/6/2018 0:00,37.77,1: Good data
7/7/2018 0:00,38.38,1: Good data
